Gene	gene_length	Zero_proportion
ENSDARG00000055099	4063	0.028639618138424822
ENSDARG00000055100	2844	0.050119331742243436
ENSDARG00000055106	6970	0.021479713603818614
ENSDARG00000055108	2135	0.04295942720763723
ENSDARG00000055113	4200	0.02386634844868735
ENSDARG00000055115	2662	0.026252983293556086
ENSDARG00000055118	2031	0.07398568019093078
ENSDARG00000055120	2376	0.011933174224343675
ENSDARG00000055123	6426	0.016706443914081145
ENSDARG00000055124	4159	0.01909307875894988
ENSDARG00000055128	3622	0.18615751789976134
ENSDARG00000055129	2348	0.021479713603818614
ENSDARG00000055132	3200	0.2458233890214797
ENSDARG00000055133	11212	0.01909307875894988
ENSDARG00000055136	2019	0.1718377088305489
ENSDARG00000055138	2399	0.21241050119331742
ENSDARG00000055151	2647	0.02386634844868735
ENSDARG00000055154	4448	0.19809069212410502
ENSDARG00000055158	3008	0.08353221957040573
ENSDARG00000055159	1819	0.16706443914081145
ENSDARG00000055160	3781	0.08591885441527446
ENSDARG00000055162	3779	0.016706443914081145
ENSDARG00000055163	2407	0.09069212410501193
ENSDARG00000055172	5367	0.315035799522673
ENSDARG00000055175	1411	0.2315035799522673
ENSDARG00000055177	742	0.4200477326968974
ENSDARG00000055185	1654	0.10978520286396182
ENSDARG00000055186	1856	0.3317422434367542
ENSDARG00000055190	2202	0.05489260143198091
ENSDARG00000055192	1662	0.324582338902148
ENSDARG00000055206	843	0.26014319809069214
ENSDARG00000055216	1972	0.0477326968973747
ENSDARG00000055223	3507	0.14081145584725538
ENSDARG00000055225	7240	0.031026252983293555
ENSDARG00000055226	2395	0.06921241050119331
ENSDARG00000055229	3127	0.07398568019093078
ENSDARG00000055232	2739	0.10023866348448687
ENSDARG00000055238	3008	0.21241050119331742
ENSDARG00000055240	5906	0.14558472553699284
ENSDARG00000055245	2012	0.3460620525059666
ENSDARG00000055250	1764	0.12171837708830549
ENSDARG00000055252	1474	0.15513126491646778
ENSDARG00000055253	4203	0.07637231503579953
ENSDARG00000055255	4859	0.05250596658711217
ENSDARG00000055270	3851	0.021479713603818614
ENSDARG00000055271	1432	0.1718377088305489
ENSDARG00000055276	2137	0.0405727923627685
ENSDARG00000055278	2433	0.33890214797136037
ENSDARG00000055279	5356	0.01909307875894988
ENSDARG00000055283	1854	0.01909307875894988
ENSDARG00000055284	3573	0.050119331742243436
ENSDARG00000055288	1338	0.12171837708830549
ENSDARG00000055290	2634	0.2720763723150358
ENSDARG00000055291	2350	0.02386634844868735
ENSDARG00000055292	7882	0.016706443914081145
ENSDARG00000055294	1630	0.3221957040572792
ENSDARG00000055295	2210	0.06682577565632458
ENSDARG00000055300	2777	0.03818615751789976
ENSDARG00000055302	3799	0.14081145584725538
ENSDARG00000055305	5094	0.13842482100238662
ENSDARG00000055307	4630	0.016706443914081145
ENSDARG00000055313	3102	0.3532219570405728
ENSDARG00000055314	7010	0.02386634844868735
ENSDARG00000055317	2711	0.24343675417661098
ENSDARG00000055331	2291	0.06205250596658711
ENSDARG00000055332	1170	0.7494033412887828
ENSDARG00000055334	947	0.3937947494033413
ENSDARG00000055338	2443	0.14081145584725538
ENSDARG00000055339	2499	0.02386634844868735
ENSDARG00000055342	5777	0.026252983293556086
ENSDARG00000055344	3134	0.03818615751789976
ENSDARG00000055346	1677	0.7995226730310262
ENSDARG00000055349	3792	0.03818615751789976
ENSDARG00000055350	4223	0.03579952267303103
ENSDARG00000055357	2284	0.016706443914081145
ENSDARG00000055359	2879	0.10978520286396182
ENSDARG00000055360	898	0.028639618138424822
ENSDARG00000055365	2247	0.028639618138424822
ENSDARG00000055370	2323	0.2720763723150358
ENSDARG00000055373	6946	0.01909307875894988
ENSDARG00000055374	1695	0.32935560859188545
ENSDARG00000055377	2101	0.162291169451074
ENSDARG00000055381	1569	0.031026252983293555
ENSDARG00000055383	2637	0.016706443914081145
ENSDARG00000055388	1855	0.2171837708830549
ENSDARG00000055389	5294	0.016706443914081145
ENSDARG00000055395	1463	0.16945107398568018
ENSDARG00000055398	1955	0.07875894988066826
ENSDARG00000055400	1781	0.1431980906921241
ENSDARG00000055412	3506	0.12410501193317422
ENSDARG00000055415	1537	0.33890214797136037
ENSDARG00000055416	3307	0.045346062052505964
ENSDARG00000055426	1511	0.050119331742243436
ENSDARG00000055429	6104	0.03341288782816229
ENSDARG00000055433	1450	0.03579952267303103
ENSDARG00000055436	3393	0.05489260143198091
ENSDARG00000055437	1319	0.5059665871121718
ENSDARG00000055439	2226	0.17422434367541767
ENSDARG00000055443	3393	0.02386634844868735
ENSDARG00000055445	2736	0.03341288782816229
ENSDARG00000055455	5148	0.0405727923627685
ENSDARG00000055459	3846	0.15990453460620524
ENSDARG00000055463	2533	0.21479713603818615
ENSDARG00000055467	2469	0.42482100238663484
ENSDARG00000055470	2343	0.031026252983293555
ENSDARG00000055472	1708	0.021479713603818614
ENSDARG00000055474	1252	0.1718377088305489
ENSDARG00000055475	1105	0.014319809069212411
ENSDARG00000055476	1880	0.3412887828162291
ENSDARG00000055477	2260	0.02386634844868735
ENSDARG00000055479	2249	0.10023866348448687
ENSDARG00000055481	3487	0.031026252983293555
ENSDARG00000055490	1566	0.06921241050119331
ENSDARG00000055493	2617	0.09307875894988067
ENSDARG00000055498	971	0.12649164677804295
ENSDARG00000055502	11698	0.021479713603818614
ENSDARG00000055504	2203	0.03818615751789976
ENSDARG00000055506	917	0.4892601431980907
ENSDARG00000055510	1847	0.03818615751789976
ENSDARG00000055514	434	0.22673031026252982
ENSDARG00000055518	2735	0.13126491646778043
ENSDARG00000055520	1692	0.4916467780429594
ENSDARG00000055523	3108	0.09307875894988067
ENSDARG00000055524	725	0.028639618138424822
ENSDARG00000055525	438	0.22673031026252982
ENSDARG00000055527	4111	0.38902147971360385
ENSDARG00000055530	5557	0.016706443914081145
ENSDARG00000055534	1820	0.11933174224343675
ENSDARG00000055536	2009	0.031026252983293555
ENSDARG00000055538	3471	0.028639618138424822
ENSDARG00000055539	840	0.3818615751789976
ENSDARG00000055540	2248	0.026252983293556086
ENSDARG00000055543	4496	0.028639618138424822
ENSDARG00000055548	4443	0.028639618138424822
ENSDARG00000055550	801	0.35799522673031026
ENSDARG00000055552	2260	0.14797136038186157
ENSDARG00000055554	1360	0.27923627684964203
ENSDARG00000055559	4852	0.03818615751789976
ENSDARG00000055560	970	0.39856801909307876
ENSDARG00000055561	2092	0.028639618138424822
ENSDARG00000055563	5388	0.01909307875894988
ENSDARG00000055565	2079	0.1360381861575179
ENSDARG00000055566	3502	0.031026252983293555
ENSDARG00000055569	2531	0.07398568019093078
ENSDARG00000055570	1744	0.20286396181384247
ENSDARG00000055574	1255	0.15513126491646778
ENSDARG00000055575	2446	0.07398568019093078
ENSDARG00000055585	2022	0.15035799522673032
ENSDARG00000055588	3775	0.028639618138424822
ENSDARG00000055589	1190	0.162291169451074
ENSDARG00000055591	1963	0.10023866348448687
ENSDARG00000055592	2454	0.059665871121718374
ENSDARG00000055595	2085	0.2315035799522673
ENSDARG00000055607	8499	0.016706443914081145
ENSDARG00000055610	3194	0.016706443914081145
ENSDARG00000055613	982	0.09069212410501193
ENSDARG00000055618	1569	0.059665871121718374
ENSDARG00000055620	2353	0.03341288782816229
ENSDARG00000055622	4361	0.10023866348448687
ENSDARG00000055629	2086	0.06205250596658711
ENSDARG00000055630	5377	0.050119331742243436
ENSDARG00000055632	2159	0.045346062052505964
ENSDARG00000055635	3346	0.021479713603818614
ENSDARG00000055638	1481	0.33651551312649164
ENSDARG00000055639	1712	0.016706443914081145
ENSDARG00000055642	2518	0.14558472553699284
ENSDARG00000055644	1595	0.27923627684964203
ENSDARG00000055647	2237	0.05250596658711217
ENSDARG00000055648	7375	0.01909307875894988
ENSDARG00000055652	4823	0.028639618138424822
ENSDARG00000055653	1057	0.028639618138424822
ENSDARG00000055655	906	0.3436754176610978
ENSDARG00000055656	1994	0.36754176610978523
ENSDARG00000055659	2354	0.04295942720763723
ENSDARG00000055672	3189	0.18377088305489261
ENSDARG00000055676	1861	0.04295942720763723
ENSDARG00000055678	9966	0.011933174224343675
ENSDARG00000055679	2185	0.03341288782816229
ENSDARG00000055683	2106	0.27684964200477324
ENSDARG00000055690	1484	0.06921241050119331
ENSDARG00000055698	10873	0.02386634844868735
ENSDARG00000055705	6439	0.1026252983293556
ENSDARG00000055708	687	0.03341288782816229
ENSDARG00000055712	933	0.2553699284009546
ENSDARG00000055713	6855	0.031026252983293555
ENSDARG00000055715	2341	0.15513126491646778
ENSDARG00000055719	1402	0.026252983293556086
ENSDARG00000055722	6785	0.026252983293556086
ENSDARG00000055723	2302	0.10739856801909307
ENSDARG00000055730	1873	0.12410501193317422
ENSDARG00000055731	1506	0.050119331742243436
ENSDARG00000055737	4104	0.01909307875894988
ENSDARG00000055739	1489	0.32935560859188545
ENSDARG00000055740	1372	0.18138424821002386
ENSDARG00000055743	1792	0.028639618138424822
ENSDARG00000055746	3339	0.28162291169451076
ENSDARG00000055750	1784	0.30071599045346065
ENSDARG00000055751	2802	0.05489260143198091
ENSDARG00000055752	4736	0.3747016706443914
ENSDARG00000055753	3500	0.026252983293556086
ENSDARG00000055754	3745	0.18854415274463007
ENSDARG00000055757	2096	0.04295942720763723
ENSDARG00000055759	3101	0.014319809069212411
ENSDARG00000055760	2959	0.026252983293556086
ENSDARG00000055763	5470	0.014319809069212411
ENSDARG00000055770	1684	0.03579952267303103
ENSDARG00000055781	1206	0.17899761336515513
ENSDARG00000055784	3850	0.03818615751789976
ENSDARG00000055786	2906	0.059665871121718374
ENSDARG00000055787	2586	0.2100238663484487
ENSDARG00000055791	1701	0.2052505966587112
ENSDARG00000055792	5206	0.02386634844868735
ENSDARG00000055797	1374	0.0477326968973747
ENSDARG00000055798	1619	0.3412887828162291
ENSDARG00000055809	5002	0.4797136038186158
ENSDARG00000055813	1663	0.25059665871121717
ENSDARG00000055825	9001	0.16706443914081145
ENSDARG00000055831	3022	0.057279236276849645
ENSDARG00000055833	770	0.5107398568019093
ENSDARG00000055835	3694	0.13365155131264916
ENSDARG00000055837	5965	0.016706443914081145
ENSDARG00000055838	3400	0.04295942720763723
ENSDARG00000055839	1589	0.15990453460620524
ENSDARG00000055841	966	0.6276849642004774
ENSDARG00000055843	2756	0.13126491646778043
ENSDARG00000055852	5496	0.18615751789976134
ENSDARG00000055854	3771	0.04295942720763723
ENSDARG00000055855	2638	0.23389021479713604
ENSDARG00000055856	1056	0.4224343675417661
ENSDARG00000055857	7435	0.031026252983293555
ENSDARG00000055868	1495	0.021479713603818614
ENSDARG00000055874	6373	0.026252983293556086
ENSDARG00000055875	4666	0.03341288782816229
ENSDARG00000055876	1598	0.1026252983293556
ENSDARG00000055883	1350	0.5966587112171837
ENSDARG00000055885	3130	0.02386634844868735
ENSDARG00000055889	2974	0.031026252983293555
ENSDARG00000055893	1353	0.4105011933174224
ENSDARG00000055897	2733	0.028639618138424822
ENSDARG00000055899	2319	0.03579952267303103
ENSDARG00000055900	6228	0.01909307875894988
ENSDARG00000055901	3949	0.10501193317422435
ENSDARG00000055903	2947	0.011933174224343675
ENSDARG00000055912	2000	0.031026252983293555
ENSDARG00000055917	1559	0.07159904534606205
ENSDARG00000055920	3449	0.29832935560859186
ENSDARG00000055926	1592	0.3556085918854415
ENSDARG00000055930	3660	0.0405727923627685
ENSDARG00000055934	3353	0.021479713603818614
ENSDARG00000055938	1442	0.031026252983293555
ENSDARG00000055945	5275	0.01909307875894988
ENSDARG00000055952	2468	0.8878281622911695
ENSDARG00000055955	2072	0.10501193317422435
ENSDARG00000055965	1971	0.16467780429594273
ENSDARG00000055966	2273	0.028639618138424822
ENSDARG00000055969	4950	0.021479713603818614
ENSDARG00000055970	3175	0.05250596658711217
ENSDARG00000055973	1406	0.22673031026252982
ENSDARG00000055974	947	0.07875894988066826
ENSDARG00000055976	1935	0.01909307875894988
ENSDARG00000055986	750	0.60381861575179
ENSDARG00000055989	3502	0.031026252983293555
ENSDARG00000055991	2850	0.0405727923627685
ENSDARG00000055994	2568	0.7780429594272077
ENSDARG00000055996	1711	0.014319809069212411
ENSDARG00000055999	3027	0.0954653937947494
ENSDARG00000056000	2499	0.8400954653937948
ENSDARG00000056001	12160	0.02386634844868735
ENSDARG00000056004	1454	0.10739856801909307
ENSDARG00000056005	2696	0.028639618138424822
ENSDARG00000056006	2594	0.7589498806682577
ENSDARG00000056007	2001	0.059665871121718374
ENSDARG00000056008	862	0.021479713603818614
ENSDARG00000056009	2669	0.766109785202864
ENSDARG00000056012	1320	0.38902147971360385
ENSDARG00000056014	2599	0.9164677804295943
ENSDARG00000056015	1170	0.4439140811455847
ENSDARG00000056018	7598	0.016706443914081145
ENSDARG00000056019	5652	0.0883054892601432
ENSDARG00000056021	615	0.4200477326968974
ENSDARG00000056023	2577	0.18615751789976134
ENSDARG00000056024	1676	0.13365155131264916
ENSDARG00000056026	1587	0.09307875894988067
ENSDARG00000056027	1817	0.1766109785202864
ENSDARG00000056028	2023	0.37708830548926014
ENSDARG00000056029	4032	0.031026252983293555
ENSDARG00000056030	1573	0.33651551312649164
ENSDARG00000056034	826	0.13126491646778043
ENSDARG00000056036	5245	0.0405727923627685
ENSDARG00000056037	2717	0.20763723150357996
ENSDARG00000056045	3445	0.1431980906921241
ENSDARG00000056047	1354	0.18854415274463007
ENSDARG00000056050	4907	0.026252983293556086
ENSDARG00000056057	2427	0.4033412887828162
ENSDARG00000056059	2514	0.026252983293556086
ENSDARG00000056062	2009	0.22673031026252982
ENSDARG00000056065	3131	0.20763723150357996
ENSDARG00000056075	2292	0.021479713603818614
ENSDARG00000056077	2264	0.4892601431980907
ENSDARG00000056078	3025	0.03341288782816229
ENSDARG00000056079	5929	0.03341288782816229
ENSDARG00000056080	1997	0.20763723150357996
ENSDARG00000056084	2330	0.21479713603818615
ENSDARG00000056085	1111	0.026252983293556086
ENSDARG00000056087	926	0.2458233890214797
ENSDARG00000056089	3732	0.02386634844868735
ENSDARG00000056090	2708	0.01909307875894988
ENSDARG00000056091	2455	0.03341288782816229
ENSDARG00000056092	3195	0.10978520286396182
ENSDARG00000056099	957	0.028639618138424822
ENSDARG00000056101	3361	0.16706443914081145
ENSDARG00000056102	2534	0.031026252983293555
ENSDARG00000056105	1717	0.1909307875894988
ENSDARG00000056108	1403	0.03818615751789976
ENSDARG00000056111	2610	0.07398568019093078
ENSDARG00000056112	8908	0.016706443914081145
ENSDARG00000056119	1520	0.016706443914081145
ENSDARG00000056121	2769	0.1026252983293556
ENSDARG00000056122	3517	0.031026252983293555
ENSDARG00000056125	1390	0.26014319809069214
ENSDARG00000056127	1587	0.021479713603818614
ENSDARG00000056128	5141	0.026252983293556086
ENSDARG00000056130	1393	0.16467780429594273
ENSDARG00000056133	3346	0.07637231503579953
ENSDARG00000056134	1084	0.3031026252983294
ENSDARG00000056138	4900	0.016706443914081145
ENSDARG00000056141	2641	0.021479713603818614
ENSDARG00000056144	1210	0.3198090692124105
ENSDARG00000056145	2909	0.2100238663484487
ENSDARG00000056150	2308	0.03341288782816229
ENSDARG00000056151	1969	0.26014319809069214
ENSDARG00000056152	2193	0.016706443914081145
ENSDARG00000056154	4196	0.21241050119331742
ENSDARG00000056156	3891	0.028639618138424822
ENSDARG00000056160	2873	0.01909307875894988
ENSDARG00000056162	721	0.06682577565632458
ENSDARG00000056163	1355	0.2649164677804296
ENSDARG00000056165	1924	0.04295942720763723
ENSDARG00000056166	1016	0.4295942720763723
ENSDARG00000056167	1811	0.02386634844868735
ENSDARG00000056175	2661	0.13842482100238662
ENSDARG00000056178	1040	0.46539379474940334
ENSDARG00000056180	2570	0.8735083532219571
ENSDARG00000056181	4796	0.07398568019093078
ENSDARG00000056184	4848	0.028639618138424822
ENSDARG00000056186	3128	0.01909307875894988
ENSDARG00000056191	3178	0.050119331742243436
ENSDARG00000056193	1536	0.0405727923627685
ENSDARG00000056196	3172	0.06921241050119331
ENSDARG00000056200	2742	0.10501193317422435
ENSDARG00000056203	1355	0.10501193317422435
ENSDARG00000056204	3936	0.02386634844868735
ENSDARG00000056206	5275	0.016706443914081145
ENSDARG00000056209	1919	0.3747016706443914
ENSDARG00000056210	2020	0.11694510739856802
ENSDARG00000056211	1257	0.15274463007159905
ENSDARG00000056213	1282	0.050119331742243436
ENSDARG00000056214	590	0.5011933174224343
ENSDARG00000056218	6996	0.028639618138424822
ENSDARG00000056226	2158	0.1288782816229117
ENSDARG00000056228	4461	0.08353221957040573
ENSDARG00000056230	1108	0.6348448687350835
ENSDARG00000056233	2333	0.0405727923627685
ENSDARG00000056235	2152	0.01909307875894988
ENSDARG00000056239	1700	0.06205250596658711
ENSDARG00000056244	1421	0.12171837708830549
ENSDARG00000056245	1507	0.14558472553699284
ENSDARG00000056247	1733	0.5035799522673031
ENSDARG00000056248	2044	0.30071599045346065
ENSDARG00000056250	2490	0.07159904534606205
ENSDARG00000056252	4584	0.028639618138424822
ENSDARG00000056258	6871	0.021479713603818614
ENSDARG00000056259	6496	0.014319809069212411
ENSDARG00000056262	2411	0.22195704057279236
ENSDARG00000056267	6668	0.03579952267303103
ENSDARG00000056268	2337	0.03579952267303103
ENSDARG00000056270	1963	0.03341288782816229
ENSDARG00000056277	1441	0.6563245823389021
ENSDARG00000056279	3743	0.07159904534606205
ENSDARG00000056281	1316	0.0477326968973747
ENSDARG00000056284	1332	0.40572792362768495
ENSDARG00000056292	1594	0.38424821002386633
ENSDARG00000056294	1424	0.2720763723150358
ENSDARG00000056307	1533	0.026252983293556086
ENSDARG00000056314	4558	0.26968973747016706
ENSDARG00000056318	2596	0.01909307875894988
ENSDARG00000056322	6806	0.026252983293556086
ENSDARG00000056324	1710	0.15990453460620524
ENSDARG00000056328	2513	0.05250596658711217
ENSDARG00000056330	1299	0.4224343675417661
ENSDARG00000056331	3627	0.045346062052505964
ENSDARG00000056334	3635	0.050119331742243436
ENSDARG00000056338	2275	0.021479713603818614
ENSDARG00000056339	4526	0.06682577565632458
ENSDARG00000056346	3603	0.03579952267303103
ENSDARG00000056347	3038	0.05489260143198091
ENSDARG00000056367	1563	0.0405727923627685
ENSDARG00000056369	1964	0.026252983293556086
ENSDARG00000056374	2169	0.2052505966587112
ENSDARG00000056376	1076	0.11217183770883055
ENSDARG00000056378	1166	0.028639618138424822
ENSDARG00000056379	1054	0.050119331742243436
ENSDARG00000056381	2033	0.04295942720763723
ENSDARG00000056386	3315	0.1575178997613365
ENSDARG00000056387	5340	0.15035799522673032
ENSDARG00000056394	7664	0.01909307875894988
ENSDARG00000056395	1339	0.324582338902148
ENSDARG00000056396	1308	0.08591885441527446
ENSDARG00000056400	951	0.4606205250596659
ENSDARG00000056407	1767	0.11933174224343675
ENSDARG00000056410	1427	0.02386634844868735
ENSDARG00000056414	3752	0.01909307875894988
ENSDARG00000056427	9335	0.031026252983293555
ENSDARG00000056438	1551	0.028639618138424822
